order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2020-146640,2019-06-30,2019-07-05,Helen Abelman,GBC,GBC Recycled Regency Composition Covers,Consumer,Office Supplies,Binders,East,10024,New York City,New York,United States,0.2,108.7996,7,334.768,0.325
US-2020-152254,2019-06-30,2019-06-30,Brian DeCherney,Xerox,Xerox 1913,Consumer,Office Supplies,Paper,South,28403,Wilmington,North Carolina,United States,0.2,108.7408,7,310.688,0.35
US-2020-153150,2019-07-01,2019-07-06,Dorris liebe,Cardinal,Cardinal Holdit Business Card Pockets,Corporate,Office Supplies,Binders,West,98105,Seattle,Washington,United States,0.2,6.972,5,19.92,0.35
US-2020-160773,2019-07-01,2019-07-05,Laurel Workman,Avery,Avery Durable Binders,Corporate,Office Supplies,Binders,South,32725,Deltona,Florida,United States,0.7,-3.6288,6,5.184,-0.7
US-2020-160773,2019-07-01,2019-07-05,Laurel Workman,Other,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Corporate,Technology,Phones,South,32725,Deltona,Florida,United States,0.2,71.99,2,575.92,0.125
US-2020-107594,2019-07-02,2019-07-06,Eric Hoffmann,Dixon,DIXON Ticonderoga Erasable Checking Pencils,Consumer,Office Supplies,Art,East,7060,Plainfield,New Jersey,United States,0.0,2.1762,1,5.58,0.39
US-2020-107594,2019-07-02,2019-07-06,Eric Hoffmann,Logitech,"Logitech B530 USB Headset - headset - Full size, Binaural",Consumer,Technology,Phones,East,7060,Plainfield,New Jersey,United States,0.0,19.9746,2,73.98,0.27
US-2020-120096,2019-07-04,2019-07-07,Katrina Edelman,Fellowes,Fellowes Mighty 8 Compact Surge Protector,Corporate,Office Supplies,Appliances,West,80013,Aurora,Colorado,United States,0.2,3.2432,2,32.432,0.1
US-2020-120096,2019-07-04,2019-07-07,Katrina Edelman,Xerox,Xerox 194,Corporate,Office Supplies,Paper,West,80013,Aurora,Colorado,United States,0.2,62.1376,4,177.536,0.35
US-2020-138709,2019-07-04,2019-07-09,Maxwell Schwartz,Other,Zipper Ring Binder Pockets,Consumer,Office Supplies,Binders,South,23223,Richmond,Virginia,United States,0.0,7.644,5,15.6,0.49
US-2020-138709,2019-07-04,2019-07-09,Maxwell Schwartz,Southworth,Southworth Structures Collection,Consumer,Office Supplies,Paper,South,23223,Richmond,Virginia,United States,0.0,10.92,3,21.84,0.5
US-2020-103317,2019-07-05,2019-07-08,Don Miller,Advantus,Advantus Panel Wall Certificate Holder - 8.5x11,Corporate,Furniture,Furnishings,South,32137,Palm Coast,Florida,United States,0.2,5.368,2,19.52,0.275
US-2020-103317,2019-07-05,2019-07-08,Don Miller,Luxo,Luxo Adjustable Task Clamp Lamp,Corporate,Furniture,Furnishings,South,32137,Palm Coast,Florida,United States,0.2,15.9912,3,213.216,0.075
US-2020-103317,2019-07-05,2019-07-08,Don Miller,Wilson Jones,Wilson Jones Four-Pocket Poly Binders,Corporate,Office Supplies,Binders,South,32137,Palm Coast,Florida,United States,0.7,-6.867,5,9.81,-0.7
US-2020-107139,2019-07-05,2019-07-11,Dennis Pardue,Other,Vinyl Sectional Post Binders,Home Office,Office Supplies,Binders,West,90004,Los Angeles,California,United States,0.2,67.86,6,180.96,0.375
US-2020-152849,2019-07-05,2019-07-12,David Wiener,Newell,Newell 322,Corporate,Office Supplies,Art,South,37918,Knoxville,Tennessee,United States,0.2,0.3822,3,4.368,0.0875
US-2020-157784,2019-07-05,2019-07-08,Michael Chen,Avery,Avery 516,Consumer,Office Supplies,Labels,South,39212,Jackson,Mississippi,United States,0.0,6.8714,2,14.62,0.47
US-2020-157784,2019-07-05,2019-07-08,Michael Chen,Xerox,Xerox 1995,Consumer,Office Supplies,Paper,South,39212,Jackson,Mississippi,United States,0.0,9.3312,3,19.44,0.48
US-2020-157784,2019-07-05,2019-07-08,Michael Chen,NETGEAR,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Consumer,Technology,Accessories,South,39212,Jackson,Mississippi,United States,0.0,163.1898,3,479.97,0.34
US-2020-160444,2019-07-05,2019-07-05,Dan Campbell,Fellowes,Fellowes Bankers Box Stor/Drawer Steel Plus,Consumer,Office Supplies,Storage,Central,77036,Houston,Texas,United States,0.2,-35.178,11,281.424,-0.125
US-2020-160444,2019-07-05,2019-07-05,Dan Campbell,Gould Plastics,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Consumer,Office Supplies,Storage,Central,77036,Houston,Texas,United States,0.2,-44.1552,3,220.776,-0.2
US-2020-134278,2019-07-06,2019-07-08,Emily Phan,Canon,Canon Imageclass D680 Copier / Fax,Consumer,Technology,Copiers,East,10011,New York City,New York,United States,0.2,174.9975,1,559.992,0.3125
US-2020-147543,2019-07-06,2019-07-12,Becky Castell,Global,Global Comet Stacking Armless Chair,Home Office,Furniture,Chairs,West,92020,El Cajon,California,United States,0.2,47.848,2,478.48,0.1
US-2020-138758,2019-07-07,2019-07-11,John Lee,Global,"Global High-Back Leather Tilter, Burgundy",Consumer,Furniture,Chairs,East,19120,Philadelphia,Pennsylvania,United States,0.3,-46.7362,2,172.186,-0.271428571
US-2020-138758,2019-07-07,2019-07-11,John Lee,Howard Miller,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Consumer,Furniture,Furnishings,East,19120,Philadelphia,Pennsylvania,United States,0.2,12.0764,2,69.008,0.175
US-2020-100090,2019-07-08,2019-07-12,Ed Braxton,Hon,Hon 2111 Invitation Series Corner Table,Corporate,Furniture,Tables,West,94122,San Francisco,California,United States,0.2,-87.9354,3,502.488,-0.175
US-2020-100090,2019-07-08,2019-07-12,Ed Braxton,Wilson Jones,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Corporate,Office Supplies,Binders,West,94122,San Francisco,California,United States,0.2,68.8464,6,196.704,0.35
US-2020-150301,2019-07-08,2019-07-10,Michelle Huthwaite,Other,"Situations Contoured Folding Chairs, 4/Set",Consumer,Furniture,Chairs,East,14215,Buffalo,New York,United States,0.1,10.647,1,63.882,0.166666667
US-2020-113271,2019-07-09,2019-07-14,Darrin Sayre,Bush,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Home Office,Furniture,Bookcases,West,94122,San Francisco,California,United States,0.15,7.049,1,119.833,0.058823529
US-2020-113271,2019-07-09,2019-07-14,Darrin Sayre,Prang,Prang Drawing Pencil Set,Home Office,Office Supplies,Art,West,94122,San Francisco,California,United States,0.0,2.224,2,5.56,0.4
US-2020-113271,2019-07-09,2019-07-14,Darrin Sayre,Avery,Avery Hidden Tab Dividers for Binding Systems,Home Office,Office Supplies,Binders,West,94122,San Francisco,California,United States,0.2,4.6488,6,14.304,0.325
US-2020-113271,2019-07-09,2019-07-14,Darrin Sayre,Xerox,Xerox 1967,Home Office,Office Supplies,Paper,West,94122,San Francisco,California,United States,0.0,15.552,5,32.4,0.48
US-2020-114125,2019-07-09,2019-07-13,Gary Hansen,Wilson Jones,Wilson Jones Leather-Like Binders with DublLock Round Rings,Home Office,Office Supplies,Binders,West,90049,Los Angeles,California,United States,0.2,14.1426,6,41.904,0.3375
US-2020-114125,2019-07-09,2019-07-13,Gary Hansen,Avery,Avery 49,Home Office,Office Supplies,Labels,West,90049,Los Angeles,California,United States,0.0,1.4112,1,2.88,0.49
US-2020-114125,2019-07-09,2019-07-13,Gary Hansen,Other,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Home Office,Office Supplies,Storage,West,90049,Los Angeles,California,United States,0.0,4.0664,4,23.92,0.17
US-2020-165379,2019-07-09,2019-07-15,Brian Moss,Xerox,Xerox 1895,Corporate,Office Supplies,Paper,Central,75217,Dallas,Texas,United States,0.2,4.485,3,14.352,0.3125
US-2020-165379,2019-07-09,2019-07-15,Brian Moss,Eureka,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Corporate,Office Supplies,Paper,Central,75217,Dallas,Texas,United States,0.2,3.6288,2,10.368,0.35
US-2020-123225,2019-07-11,2019-07-14,Michael Nguyen,Xerox,Xerox 200,Consumer,Office Supplies,Paper,Central,79907,El Paso,Texas,United States,0.2,3.6288,2,10.368,0.35
US-2020-123225,2019-07-11,2019-07-14,Michael Nguyen,Polycom,Polycom VVX 310 VoIP phone,Consumer,Technology,Phones,Central,79907,El Paso,Texas,United States,0.2,43.1976,4,575.968,0.075
US-2020-133305,2019-07-11,2019-07-15,Mark Hamilton,Newell,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Consumer,Office Supplies,Binders,East,10011,New York City,New York,United States,0.2,6.398,5,18.28,0.35
US-2020-133305,2019-07-11,2019-07-15,Mark Hamilton,Xerox,Xerox 1881,Consumer,Office Supplies,Paper,East,10011,New York City,New York,United States,0.0,23.0864,4,49.12,0.47
US-2020-163552,2019-07-11,2019-07-15,Laura Armstrong,Global,Global Commerce Series High-Back Swivel/Tilt Chairs,Corporate,Furniture,Chairs,East,7601,Hackensack,New Jersey,United States,0.0,213.735,3,854.94,0.25
US-2020-163552,2019-07-11,2019-07-15,Laura Armstrong,Other,9-3/4 Diameter Round Wall Clock,Corporate,Furniture,Furnishings,East,7601,Hackensack,New Jersey,United States,0.0,52.1262,9,124.11,0.42
US-2020-163552,2019-07-11,2019-07-15,Laura Armstrong,Avery,Avery 514,Corporate,Office Supplies,Labels,East,7601,Hackensack,New Jersey,United States,0.0,7.056,5,14.4,0.49
US-2020-163552,2019-07-11,2019-07-15,Laura Armstrong,Easy-staple paper,Easy-staple paper,Corporate,Office Supplies,Paper,East,7601,Hackensack,New Jersey,United States,0.0,83.284,5,177.2,0.47
US-2020-163552,2019-07-11,2019-07-15,Laura Armstrong,Cisco,Cisco SPA508G,Corporate,Technology,Phones,East,7601,Hackensack,New Jersey,United States,0.0,57.4113,3,197.97,0.29
US-2020-166555,2019-07-11,2019-07-14,Jamie Kunitz,Cisco,Cisco SPA112 2 Port Phone Adapter,Consumer,Technology,Phones,East,14304,Niagara Falls,New York,United States,0.0,47.8065,3,164.85,0.29
US-2020-110184,2019-07-12,2019-07-16,Ben Ferrer,Fellowes,Fellowes Super Stor/Drawer,Home Office,Office Supplies,Storage,West,90036,Los Angeles,California,United States,0.0,44.955,9,249.75,0.18
US-2020-110184,2019-07-12,2019-07-16,Ben Ferrer,GE,GE DSL Phone Line Filter,Home Office,Technology,Phones,West,90036,Los Angeles,California,United States,0.2,28.7928,8,255.936,0.1125
US-2020-124807,2019-07-12,2019-07-15,Max Engle,Xerox,Xerox 1949,Consumer,Office Supplies,Paper,Central,60610,Chicago,Illinois,United States,0.2,12.9978,9,35.856,0.3625
US-2020-124807,2019-07-12,2019-07-15,Max Engle,Verbatim,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Consumer,Technology,Accessories,Central,60610,Chicago,Illinois,United States,0.2,3.278,4,23.84,0.1375
US-2020-129924,2019-07-12,2019-07-17,Alyssa Crouse,Hon,Hon 5100 Series Wood Tables,Corporate,Furniture,Tables,West,94122,San Francisco,California,United States,0.2,-17.4588,3,698.352,-0.025
US-2020-129924,2019-07-12,2019-07-17,Alyssa Crouse,Other,Tuff Stuff Recycled Round Ring Binders,Corporate,Office Supplies,Binders,West,94122,San Francisco,California,United States,0.2,2.7956,2,7.712,0.3625
US-2020-131310,2019-07-12,2019-07-18,Clay Ludtke,SAFCO,"Safco Chair Connectors, 6/Carton",Consumer,Furniture,Chairs,West,98115,Seattle,Washington,United States,0.2,13.8528,4,123.136,0.1125
US-2020-131310,2019-07-12,2019-07-18,Clay Ludtke,Other,Self-Adhesive Ring Binder Labels,Consumer,Office Supplies,Binders,West,98115,Seattle,Washington,United States,0.2,3.8016,4,11.264,0.3375
US-2020-161508,2019-07-12,2019-07-16,Paul Van Hugh,Hon,Hon Deluxe Fabric Upholstered Stacking Chairs,Home Office,Furniture,Chairs,Central,77573,League City,Texas,United States,0.3,-14.6388,3,512.358,-0.028571429
US-2020-161508,2019-07-12,2019-07-16,Paul Van Hugh,Other,Fluorescent Highlighters by Dixon,Home Office,Office Supplies,Art,Central,77573,League City,Texas,United States,0.2,3.9004,7,22.288,0.175
US-2020-161508,2019-07-12,2019-07-16,Paul Van Hugh,Stockwell,Stockwell Push Pins,Home Office,Office Supplies,Fasteners,Central,77573,League City,Texas,United States,0.2,0.5668,2,3.488,0.1625
US-2020-161508,2019-07-12,2019-07-16,Paul Van Hugh,Xerox,Xerox 195,Home Office,Office Supplies,Paper,Central,77573,League City,Texas,United States,0.2,5.6112,3,16.032,0.35
US-2020-165862,2019-07-13,2019-07-17,Grace Kelly,Bevis,Bevis Round Conference Table Top & Single Column Base,Corporate,Furniture,Tables,West,90049,Los Angeles,California,United States,0.2,4.3902,3,351.216,0.0125
US-2020-103905,2019-07-14,2019-07-20,Arthur Wiediger,Acco,Acco D-Ring Binder w/DublLock,Home Office,Office Supplies,Binders,Central,60505,Aurora,Illinois,United States,0.8,-46.3946,7,29.932,-1.55
US-2020-103905,2019-07-14,2019-07-20,Arthur Wiediger,Other,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Home Office,Technology,Phones,Central,60505,Aurora,Illinois,United States,0.2,3.8272,4,38.272,0.1
US-2020-109904,2019-07-14,2019-07-17,Barbara Fisher,Newell,Newell 315,Corporate,Office Supplies,Art,East,10009,New York City,New York,United States,0.0,4.485,3,17.94,0.25
US-2020-124464,2019-07-14,2019-07-20,Shirley Schmidt,Belkin,Belkin 7 Outlet SurgeMaster II,Home Office,Office Supplies,Appliances,East,19711,Newark,Delaware,United States,0.0,11.0544,1,39.48,0.28
US-2020-150532,2019-07-14,2019-07-21,Philip Brown,Eldon,Eldon Fold 'N Roll Cart System,Consumer,Office Supplies,Storage,West,85023,Phoenix,Arizona,United States,0.2,6.291,5,55.92,0.1125
US-2020-164182,2019-07-14,2019-07-18,Shui Tom,Tensor,Tensor Track Tree Floor Lamp,Consumer,Furniture,Furnishings,East,19140,Philadelphia,Pennsylvania,United States,0.2,1.1994,2,31.984,0.0375
US-2020-164182,2019-07-14,2019-07-18,Shui Tom,Boston,"BOSTON Ranger #55 Pencil Sharpener, Black",Consumer,Office Supplies,Art,East,19140,Philadelphia,Pennsylvania,United States,0.2,4.6782,2,41.584,0.1125
US-2020-164182,2019-07-14,2019-07-18,Shui Tom,Griffin,Griffin GC36547 PowerJolt SE Lightning Charger,Consumer,Technology,Phones,East,19140,Philadelphia,Pennsylvania,United States,0.4,-2.249,1,13.494,-0.166666667
US-2020-164182,2019-07-14,2019-07-18,Shui Tom,iOttie,iOttie HLCRIO102 Car Mount,Consumer,Technology,Phones,East,19140,Philadelphia,Pennsylvania,United States,0.4,-13.993,2,23.988,-0.583333333
US-2020-115980,2019-07-15,2019-07-19,Victoria Wilson,Advantus,Advantus Push Pins,Corporate,Office Supplies,Fasteners,Central,57103,Sioux Falls,South Dakota,United States,0.0,2.6814,3,6.54,0.41
US-2020-115980,2019-07-15,2019-07-19,Victoria Wilson,Maxell,Maxell 4.7GB DVD-R 5/Pack,Corporate,Technology,Accessories,Central,57103,Sioux Falls,South Dakota,United States,0.0,1.3068,3,2.97,0.44
US-2020-123295,2019-07-18,2019-07-18,Adrian Hane,Office Star,Office Star - Ergonomically Designed Knee Chair,Home Office,Furniture,Chairs,West,85705,Tucson,Arizona,United States,0.2,-25.9136,4,259.136,-0.1
US-2020-138198,2019-07-18,2019-07-23,Jack Lebron,Cardinal,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Consumer,Office Supplies,Binders,East,10801,New Rochelle,New York,United States,0.2,4.5188,2,13.904,0.325
US-2020-150434,2019-07-19,2019-07-24,Christine Abelman,Barricks,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Corporate,Furniture,Tables,East,6010,Bristol,Connecticut,United States,0.3,-4.032,1,70.56,-0.057142857
US-2020-150434,2019-07-19,2019-07-24,Christine Abelman,Acco,Acco Hanging Data Binders,Corporate,Office Supplies,Binders,East,6010,Bristol,Connecticut,United States,0.0,1.8288,1,3.81,0.48
US-2020-150434,2019-07-19,2019-07-24,Christine Abelman,Avery,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Corporate,Office Supplies,Binders,East,6010,Bristol,Connecticut,United States,0.0,9.6048,2,20.88,0.46
US-2020-150434,2019-07-19,2019-07-24,Christine Abelman,Polycom,Polycom VVX 310 VoIP phone,Corporate,Technology,Phones,East,6010,Bristol,Connecticut,United States,0.0,93.5948,2,359.98,0.26
US-2020-168158,2019-07-19,2019-07-24,Eugene Moren,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Home Office,Office Supplies,Binders,West,59405,Great Falls,Montana,United States,0.2,2.2098,2,6.096,0.3625
US-2020-127866,2019-07-20,2019-07-23,Jonathan Doherty,Newell,Newell 348,Corporate,Office Supplies,Art,West,92503,Riverside,California,United States,0.0,3.8048,4,13.12,0.29
US-2020-127866,2019-07-20,2019-07-23,Jonathan Doherty,Xerox,Xerox 1965,Corporate,Office Supplies,Paper,West,92503,Riverside,California,United States,0.0,5.8604,2,11.96,0.49
US-2020-127866,2019-07-20,2019-07-23,Jonathan Doherty,Other,"Hot File 7-Pocket, Floor Stand",Corporate,Office Supplies,Storage,West,92503,Riverside,California,United States,0.0,160.623,3,535.41,0.3
US-2020-127866,2019-07-20,2019-07-23,Jonathan Doherty,Maxell,"Maxell 74 Minute CD-R Spindle, 50/Pack",Corporate,Technology,Accessories,West,92503,Riverside,California,United States,0.0,15.0984,2,41.94,0.36
US-2020-141726,2019-07-20,2019-07-22,Charles Crestani,Nu-Dell,Nu-Dell Leatherette Frames,Consumer,Furniture,Furnishings,West,92105,San Diego,California,United States,0.0,15.4872,3,43.02,0.36
US-2020-141726,2019-07-20,2019-07-22,Charles Crestani,Wilson Jones,Wilson Jones Custom Binder Spines & Labels,Consumer,Office Supplies,Binders,West,92105,San Diego,California,United States,0.2,3.1552,2,8.704,0.3625
US-2020-141726,2019-07-20,2019-07-22,Charles Crestani,Xerox,Xerox 189,Consumer,Office Supplies,Paper,West,92105,San Diego,California,United States,0.0,50.328,1,104.85,0.48
US-2020-141726,2019-07-20,2019-07-22,Charles Crestani,Xerox,Xerox 1897,Consumer,Office Supplies,Paper,West,92105,San Diego,California,United States,0.0,9.7608,4,19.92,0.49
US-2020-142965,2019-07-20,2019-07-20,Scot Wooten,Ibico,Ibico Plastic Spiral Binding Combs,Consumer,Office Supplies,Binders,East,45503,Springfield,Ohio,United States,0.7,-21.888,3,27.36,-0.8
US-2020-142965,2019-07-20,2019-07-20,Scot Wooten,Fellowes,Fellowes Neat Ideas Storage Cubes,Consumer,Office Supplies,Storage,East,45503,Springfield,Ohio,United States,0.2,-5.1968,1,25.984,-0.2
US-2020-143903,2019-07-20,2019-07-24,Katherine Murray,Hon,HON 5400 Series Task Chairs for Big and Tall,Home Office,Furniture,Chairs,Central,75217,Dallas,Texas,United States,0.3,-140.196,2,981.372,-0.142857143
US-2020-143903,2019-07-20,2019-07-24,Katherine Murray,Westinghouse,Westinghouse Clip-On Gooseneck Lamps,Home Office,Furniture,Furnishings,Central,75217,Dallas,Texas,United States,0.6,-14.229,5,16.74,-0.85
US-2020-143903,2019-07-20,2019-07-24,Katherine Murray,Other,Letter Size Cart,Home Office,Office Supplies,Storage,Central,75217,Dallas,Texas,United States,0.2,38.5722,3,342.864,0.1125
US-2020-157546,2019-07-20,2019-07-22,Roger Demir,Other,Clear Mylar Reinforcing Strips,Consumer,Office Supplies,Binders,West,94122,San Francisco,California,United States,0.2,30.2778,6,89.712,0.3375
US-2020-157546,2019-07-20,2019-07-22,Roger Demir,Wirebound,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Consumer,Office Supplies,Paper,West,94122,San Francisco,California,United States,0.0,10.7301,3,22.83,0.47
US-2020-109890,2019-07-21,2019-07-27,Patrick Gardner,Griffin,Griffin GC17055 Auxiliary Audio Cable,Consumer,Technology,Phones,Central,68104,Omaha,Nebraska,United States,0.0,10.0744,2,35.98,0.28
US-2020-116932,2019-07-21,2019-07-25,Michelle Ellison,Global,Global Troy Executive Leather Low-Back Tilter,Corporate,Furniture,Chairs,West,94122,San Francisco,California,United States,0.2,50.098,2,801.568,0.0625
US-2020-116932,2019-07-21,2019-07-25,Michelle Ellison,Hon,"Hon 30"" x 60"" Table with Locking Drawer",Corporate,Furniture,Tables,West,94122,San Francisco,California,United States,0.2,27.2848,1,272.848,0.1
US-2020-116932,2019-07-21,2019-07-25,Michelle Ellison,Newell,Newell 334,Corporate,Office Supplies,Art,West,94122,San Francisco,California,United States,0.0,25.792,5,99.2,0.26
US-2020-129189,2019-07-21,2019-07-25,Harry Marie,Hon,Hon Every-Day Series Multi-Task Chairs,Corporate,Furniture,Chairs,Central,75217,Dallas,Texas,United States,0.3,-93.99,5,657.93,-0.142857143
